tick,date,agents in quarantine,average age,SUSCEPTIBLE,EXPOSED,ASYMPTOMATIC,PREINFECTED,INFECTED,HOSPITALIZING,VENTILATING,RECOVERED,DEAD
144,2020-02-24,0,N/A,0,0,0,0,0,0,0,0,0
288,2020-02-25,0,N/A,0,0,0,0,0,0,0,0,0
432,2020-02-26,0,N/A,0,0,0,0,0,0,0,0,0
576,2020-02-27,0,N/A,0,0,0,0,0,0,0,0,0
720,2020-02-28,0,N/A,0,0,0,0,0,0,0,0,0
864,2020-02-29,0,N/A,0,0,0,0,0,0,0,0,0
1008,2020-03-01,1,69.0,0,0,0,0,1,0,0,0,0
1152,2020-03-02,2,72.5,0,0,0,0,1,1,0,0,0
1296,2020-03-03,2,72.5,0,0,0,0,1,1,0,0,0
1440,2020-03-04,3,62.6667,0,0,0,0,0,1,0,2,0
1584,2020-03-05,3,62.6667,0,0,0,0,0,1,0,2,0
1728,2020-03-06,3,62.6667,0,0,0,0,0,1,0,2,0
1872,2020-03-07,3,62.6667,0,0,0,0,0,1,0,2,0
2016,2020-03-08,3,62.6667,0,0,0,0,0,1,0,2,0
2160,2020-03-09,4,53.0,0,0,0,0,0,1,0,3,0
2304,2020-03-10,6,52.0,0,0,0,0,0,1,0,5,0
2448,2020-03-11,8,52.625,0,0,0,0,1,1,0,6,0
2592,2020-03-12,10,51.0,0,0,0,0,1,1,0,8,0
2736,2020-03-13,11,48.7273,0,0,0,0,1,1,0,9,0
2880,2020-03-14,13,51.9231,0,0,0,0,2,1,0,10,0
3024,2020-03-15,17,49.5882,0,0,0,0,1,3,0,13,0
3168,2020-03-16,23,48.3913,0,0,0,0,3,4,0,16,0
3312,2020-03-17,28,48.9286,0,0,0,0,4,6,0,18,0
3456,2020-03-18,33,48.3939,0,0,0,0,3,8,0,22,0
3600,2020-03-19,37,47.7297,0,0,0,0,0,11,0,26,0
3744,2020-03-20,43,46.9767,0,0,0,0,4,11,0,28,0
3888,2020-03-21,51,46.7843,0,0,0,0,4,13,0,34,0
4032,2020-03-22,57,46.5965,0,0,0,0,7,13,1,36,0
4176,2020-03-23,69,46.8406,0,0,0,0,10,14,1,44,0
4320,2020-03-24,81,46.5926,0,0,0,0,10,18,1,51,1
4464,2020-03-25,86,46.8372,0,0,0,0,11,20,1,53,1
4608,2020-03-26,89,46.3483,0,0,0,0,5,25,1,57,1
4752,2020-03-27,92,46.4565,0,0,0,0,2,25,3,61,1
4896,2020-03-28,92,45.3043,0,0,0,0,1,24,4,63,0
5040,2020-03-29,89,45.2022,0,0,0,0,1,24,4,60,0
5184,2020-03-30,87,44.1609,0,0,0,0,1,23,3,60,0
5328,2020-03-31,89,44.2809,0,0,0,0,1,21,4,63,0
5472,2020-04-01,85,44.2941,0,0,0,0,1,20,4,60,0
5616,2020-04-02,84,43.9167,0,0,0,0,2,22,2,58,0
5760,2020-04-03,83,44.506,0,0,0,0,5,19,2,57,0
5904,2020-04-04,78,44.3462,0,0,0,0,4,19,1,54,0
6048,2020-04-05,76,44.5526,0,0,0,0,3,18,1,54,0
6192,2020-04-06,71,44.4648,0,0,0,0,8,15,1,47,0
6336,2020-04-07,58,43.7931,0,0,0,0,4,15,0,39,0
6480,2020-04-08,52,42.9808,0,0,0,0,2,15,0,35,0
6624,2020-04-09,54,42.3148,0,0,0,0,4,14,0,35,1
6768,2020-04-10,53,43.0943,0,0,0,0,1,16,0,35,1
6912,2020-04-11,53,44.6038,0,0,0,0,0,15,0,37,1
7056,2020-04-12,59,45.8136,0,0,0,0,4,15,0,39,1
7200,2020-04-13,65,46.7692,0,0,0,0,3,17,0,44,1
7344,2020-04-14,63,46.0,0,0,0,0,1,18,0,44,0
7488,2020-04-15,65,45.2923,0,0,0,0,1,18,0,46,0
7632,2020-04-16,67,46.0299,0,0,0,0,3,17,0,47,0
7776,2020-04-17,67,45.8955,0,0,0,0,3,16,0,47,1
7920,2020-04-18,75,45.0267,0,0,0,0,4,16,0,54,1
8064,2020-04-19,77,44.9091,0,0,0,0,3,14,0,59,1
8208,2020-04-20,76,45.2632,0,0,0,0,4,15,0,56,1
8352,2020-04-21,1439,41.2377,1151,8,19,2,11,16,0,231,1
8496,2020-04-22,2183,40.8699,1525,18,83,9,44,17,0,486,1
8640,2020-04-23,2704,40.8358,1840,30,93,8,40,18,0,673,2
8784,2020-04-24,2915,40.6082,2041,36,80,5,33,19,0,699,2
8928,2020-04-25,2958,40.5254,2059,36,70,5,25,20,0,741,2
9072,2020-04-26,2987,40.4948,2085,35,52,5,19,21,0,769,1
9216,2020-04-27,2969,40.452,2084,22,47,7,15,21,0,772,1
9360,2020-04-28,2995,40.3699,2111,13,47,7,13,21,0,782,1
9504,2020-04-29,3165,40.8787,2257,20,42,5,9,20,1,810,1
9648,2020-04-30,3159,40.9842,2238,13,33,9,9,21,1,834,1
9792,2020-05-01,2958,41.237,2111,16,28,5,12,20,2,764,0
9936,2020-05-02,2742,41.3585,1908,19,25,6,11,16,2,755,0
10080,2020-05-03,2701,41.0404,1903,21,19,5,14,18,1,720,0
10224,2020-05-04,2490,41.5566,1856,16,21,4,13,16,2,562,0
10368,2020-05-05,2079,40.9726,1546,10,16,3,7,17,2,478,0
10512,2020-05-06,1976,40.1402,1466,5,10,2,5,8,1,479,0
10656,2020-05-07,1575,39.7771,1071,4,5,3,2,8,1,481,0
10800,2020-05-08,2274,40.332,1557,13,9,1,5,11,3,674,1
10944,2020-05-09,2706,40.3089,1759,22,14,2,4,13,1,890,1
11088,2020-05-10,2655,40.3318,1720,22,15,3,5,13,1,875,1
11232,2020-05-11,2651,40.324,1720,19,13,4,4,10,1,879,1
11376,2020-05-12,2388,39.8346,1553,12,18,3,4,7,0,791,0
11520,2020-05-13,1998,39.469,1161,10,19,6,5,4,0,793,0
11664,2020-05-14,1916,39.3826,1154,13,17,5,6,3,0,718,0
11808,2020-05-15,1944,39.697,1283,15,18,4,4,4,0,616,0
11952,2020-05-16,1915,39.6204,1072,13,22,4,4,4,0,796,0
12096,2020-05-17,1585,39.9577,870,7,16,2,4,3,0,683,0
12240,2020-05-18,1554,39.8533,867,3,16,4,3,2,0,659,0
12384,2020-05-19,1463,39.9392,648,4,14,1,6,1,0,789,0
12528,2020-05-20,1092,41.6969,475,5,12,1,6,1,0,592,0
12672,2020-05-21,642,42.4548,268,3,8,0,2,2,0,359,0
12816,2020-05-22,280,42.7393,96,0,2,0,1,1,0,180,0
12960,2020-05-23,53,38.8491,10,0,2,0,1,1,0,39,0
13104,2020-05-24,457,40.1138,205,0,4,1,2,2,0,243,0
13248,2020-05-25,900,40.7522,403,1,3,2,2,2,0,487,0
13392,2020-05-26,901,40.7048,404,0,3,1,3,2,0,488,0
13536,2020-05-27,887,40.788,402,1,3,0,3,3,0,475,0
13680,2020-05-28,589,41.5348,236,2,2,0,3,4,0,342,0
13824,2020-05-29,573,41.5724,230,1,3,0,2,4,0,333,0
13968,2020-05-30,872,40.7683,399,1,2,1,2,3,0,464,0
14112,2020-05-31,882,40.7857,398,2,1,1,1,2,0,477,0
14256,2020-06-01,802,39.8965,386,2,2,1,1,3,0,407,0
14400,2020-06-02,360,37.9667,193,2,2,0,1,3,0,159,0
14544,2020-06-03,449,39.5256,207,4,3,0,2,3,0,230,0
14688,2020-06-04,891,40.4893,399,3,4,0,2,4,0,479,0
14832,2020-06-05,1148,40.3632,520,5,3,1,0,6,0,613,0
14976,2020-06-06,1147,40.3496,519,6,2,0,1,6,0,613,0
15120,2020-06-07,1312,40.4947,626,4,4,0,1,5,0,672,0
15264,2020-06-08,854,39.9731,433,2,3,0,1,3,1,411,0
15408,2020-06-09,845,40.5882,427,2,3,0,1,2,1,409,0
15552,2020-06-10,1304,40.8865,620,2,4,0,1,3,1,673,0
15696,2020-06-11,1426,40.7546,660,5,7,0,0,3,1,750,0
15840,2020-06-12,1425,40.7628,657,7,6,0,0,3,1,751,0
15984,2020-06-13,914,41.2188,552,0,6,1,0,3,1,351,0
16128,2020-06-14,903,41.1993,551,1,4,0,1,2,1,343,0
16272,2020-06-15,1507,41.0053,888,1,7,0,1,4,0,606,0
16416,2020-06-16,1517,41.004,888,1,5,0,0,4,0,619,0
16560,2020-06-17,1707,40.6514,1019,2,2,0,0,2,0,682,0
16704,2020-06-18,1250,40.3312,823,3,2,0,0,2,0,420,0
16848,2020-06-19,697,40.6255,548,2,1,0,1,1,0,144,0
16992,2020-06-20,869,42.8516,718,2,1,0,1,1,0,146,0
17136,2020-06-21,813,43.0627,525,3,1,0,0,3,0,281,0
17280,2020-06-22,811,43.0506,524,2,2,0,0,2,0,281,0
17424,2020-06-23,1180,42.0873,664,2,5,0,1,2,0,506,0
17568,2020-06-24,1179,42.0687,660,3,7,0,1,2,0,506,0
17712,2020-06-25,1049,42.3346,623,2,4,0,0,2,0,418,0
17856,2020-06-26,1047,42.2693,620,2,5,0,0,2,0,418,0
18000,2020-06-27,1156,42.0104,638,3,6,0,1,1,0,507,0
18144,2020-06-28,1000,40.715,483,3,5,0,1,1,0,507,0
18288,2020-06-29,523,40.8203,280,1,3,0,0,1,0,238,0
18432,2020-06-30,521,40.9175,278,2,2,0,1,1,0,237,0
